,REVENUE,CROSS_SELL_SUCCESS,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,FOLLOWED_RECOMMENDATIONS_PCT,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED,m_FAMILY_NAME,junk,personal,professional,TOTAL_VID_PREP_TIME,MASTER_VID_PREP_TIME,LARGE_VID_PREP_TIME,GENERAL_MEAL_RATING,PERC_UNIQUE_MEALS,AVG_TIME_PER_CATEGORY,AVG_TIME_PER_CLICK,out_REVENUE,out_AVG_TIME_PER_SITE_VISIT,out_AVG_PREP_VID_TIME,out_TOTAL_MEALS_ORDERED,out_UNIQUE_MEALS_PURCH,out_CONTACTS_W_CUSTOMER_SERVICE,out_CANCELLATIONS_BEFORE_NOON,out_PC_LOGINS,out_MOBILE_LOGINS,out_LATE_DELIVERIES,out_LARGEST_ORDER_SIZE,out_TOTAL_PHOTOS_VIEWED,out_TOTAL_VID_PREP_TIME,out_MASTER_VID_PREP_TIME,out_LARGE_VID_PREP_TIME,out_GENERAL_MEAL_RATING,out_PERC_UNIQUE_MEALS,out_AVG_TIME_PER_CATEGORY,out_AVG_TIME_PER_CLICK,out_MASTER_CLASSES_ATTENDED,change_TOTAL_MEALS_ORDERED,change_CONTACTS_W_CUSTOMER_SERVICE,change_LARGEST_ORDER_SIZE,change_TOTAL_PHOTOS_VIEWED,change_CANCELLATIONS_AFTER_NOON,change_FOLLOWED_RECOMMENDATIONS_PCT,change_MASTER_CLASSES_ATTENDED,change_MEDIAN_MEAL_RATING,change_AVG_CLICKS_PER_VISIT
70,2115.0,1,135,9,7,2,35.82,1,4,0,0,5,1,0,1,1,0,0,70,122.6,2,2,3,12,0,0,0,1,0,16551.0,245.2,245.2,405,6.666666666666667,17.91,2.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,1819.0,1,40,3,8,5,104.25,1,2,0,0,5,2,0,4,2,0,0,70,126.0,4,0,3,12,174,0,0,0,1,5040.0,0.0,504.0,120,7.5,20.85,8.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2565.0,1,67,6,8,5,91.75,1,1,0,1,6,2,12,0,10,1,1,90,203.4,6,0,3,15,573,0,0,1,0,13627.800000000001,0.0,1220.4,201,8.955223880597014,18.35,6.116666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73,1295.0,1,29,9,6,8,34.65,1,1,0,1,5,1,0,3,1,1,0,80,147.5,4,1,2,16,0,0,0,0,1,4277.5,147.5,590.0,58,31.03448275862069,4.33125,2.165625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,1300.0,1,64,7,6,4,112.29,1,2,0,1,5,1,2,0,3,0,0,80,128.7,4,0,3,15,0,0,0,1,0,8236.8,0.0,514.8,192,10.9375,28.0725,7.486000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75,1605.0,1,68,2,7,10,70.0,1,1,0,0,5,2,0,0,1,0,0,90,139.8,4,1,3,15,0,0,0,0,1,9506.400000000001,139.8,559.2,204,2.941176470588235,7.0,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
76,2126.25,1,51,1,5,3,51.0,1,1,0,1,6,2,3,0,9,0,0,80,139.2,3,1,3,15,180,0,0,0,1,7099.2,139.2,417.59999999999997,153,1.9607843137254901,17.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1600.0,1,50,9,5,3,96.0,1,0,0,0,5,1,47,7,4,0,0,90,111.6,3,0,3,12,261,0,0,0,1,5580.0,0.0,334.79999999999995,150,18.0,32.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78,3780.0,1,98,9,8,9,139.6,1,2,0,1,5,1,0,3,6,0,0,70,178.6,4,1,4,9,240,0,0,0,1,17502.8,178.6,714.4,392,9.183673469387756,15.511111111111111,15.511111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
79,1385.0,1,138,6,4,2,77.5,1,2,0,1,6,2,0,2,0,0,0,90,89.4,3,1,2,17,0,0,0,1,0,12337.2,89.4,268.20000000000005,276,4.3478260869565215,38.75,4.5588235294117645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
80,1129.0,1,46,5,7,6,80.84,0,0,0,1,5,1,11,8,4,0,0,80,103.6,3,0,2,18,88,0,0,1,0,4765.599999999999,0.0,310.79999999999995,92,10.869565217391305,13.473333333333334,4.4911111111111115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1150.0,1,40,8,5,1,107.0,1,1,1,1,5,2,3,0,1,0,0,80,86.4,3,1,1,17,0,0,0,0,1,3456.0,86.4,259.20000000000005,40,20.0,107.0,6.294117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
82,2012.5,1,35,1,4,3,36.0,1,1,0,0,6,1,0,2,1,1,0,70,122.4,3,0,2,17,0,0,0,1,0,4284.0,0.0,367.20000000000005,70,2.857142857142857,12.0,2.1176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,2625.0,1,49,4,5,10,146.78,0,1,0,1,6,2,4,1,4,1,1,70,164.0,5,1,3,13,72,0,0,1,0,8036.0,164.0,820.0,147,8.16326530612245,14.678,11.29076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
84,1560.0,1,142,7,8,2,76.3,1,0,0,1,5,2,11,0,0,0,0,80,102.6,3,0,3,12,0,0,0,0,1,14569.199999999999,0.0,307.79999999999995,426,4.929577464788732,38.15,6.358333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85,2745.0,1,57,3,7,2,106.35,1,3,0,1,6,1,13,0,9,0,0,70,166.8,6,1,3,11,171,0,0,1,0,9507.6,166.8,1000.8000000000001,171,5.263157894736842,53.175,9.668181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3127.5,1,124,3,5,2,109.0,1,0,0,1,5,2,13,0,0,0,0,80,264.0,6,1,3,14,256,0,0,0,1,32736.0,264.0,1584.0,372,2.4193548387096775,54.5,7.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2012.5,1,30,1,5,10,58.0,1,3,1,0,6,3,10,1,3,0,0,90,163.9,4,0,2,15,0,0,0,1,0,4917.0,0.0,655.6,60,3.3333333333333335,5.8,3.8666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
88,3997.5,1,69,2,10,3,68.58,0,3,0,1,5,1,52,3,3,0,0,80,175.2,4,1,3,13,412,0,0,0,1,12088.8,175.2,700.8,207,2.898550724637681,22.86,5.275384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1270.0,1,52,8,7,10,71.8,1,0,0,1,5,2,0,0,2,0,0,70,86.4,3,0,2,17,0,0,0,0,1,4492.8,0.0,259.20000000000005,104,15.384615384615385,7.18,4.223529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,3078.25,1,41,1,7,2,50.0,1,2,0,1,6,1,6,5,1,0,0,70,165.5,5,1,3,11,0,0,0,1,0,6785.5,165.5,827.5,123,2.4390243902439024,25.0,4.545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
91,1220.0,1,44,3,9,7,51.5,1,0,0,0,6,1,9,0,9,1,0,90,235.8,6,0,1,17,0,0,0,0,1,10375.2,0.0,1414.8000000000002,44,6.8181818181818175,7.357142857142857,3.0294117647058822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
92,1940.0,1,41,4,7,10,37.06,1,1,0,1,6,2,0,0,2,1,1,80,135.2,3,1,3,11,0,0,0,0,1,5543.2,135.2,405.59999999999997,123,9.75609756097561,3.7060000000000004,3.369090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,600.0,1,12,2,11,4,54.2,1,2,0,1,6,2,4,2,2,1,0,80,80.0,2,1,1,18,0,0,0,1,0,960.0,80.0,160.0,12,16.666666666666664,13.55,3.011111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
94,945.0,1,14,3,11,3,80.27,1,6,2,1,6,1,6,1,2,1,0,80,170.1,6,0,1,15,0,0,0,1,0,2381.4,0.0,1020.5999999999999,14,21.428571428571427,26.756666666666664,5.351333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
95,1520.0,1,103,4,5,7,80.0,1,1,1,0,6,2,39,3,4,0,0,80,112.6,3,0,3,14,0,0,0,1,0,11597.8,0.0,337.79999999999995,309,3.8834951456310676,11.428571428571429,5.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96,2835.0,1,50,8,6,5,129.22,1,7,0,1,5,2,26,1,3,1,1,80,214.9,4,1,3,14,0,0,0,1,0,10745.0,214.9,859.6,150,16.0,25.844,9.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
97,1725.0,1,64,6,6,3,32.3,1,3,0,0,6,1,2,0,1,1,1,90,147.1,4,0,3,15,894,1,0,1,0,9414.4,0.0,588.4,192,9.375,10.766666666666666,2.1533333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,1335.0,1,51,4,5,5,155.23,1,1,0,0,5,2,10,2,2,0,0,90,86.4,3,1,2,16,0,0,0,1,0,4406.400000000001,86.4,259.20000000000005,102,7.8431372549019605,31.046,9.701875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
99,1260.0,1,35,5,4,1,85.0,1,0,0,1,5,2,1,0,2,0,0,70,88.2,2,0,3,12,0,0,0,1,0,3087.0,0.0,176.4,105,14.285714285714285,85.0,7.083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
100,1330.0,1,38,6,5,4,57.2,1,1,0,1,6,1,8,0,9,0,0,90,157.3,4,0,2,15,0,0,0,0,1,5977.400000000001,0.0,629.2,76,15.789473684210526,14.3,3.8133333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
101,800.0,1,14,6,12,2,47.08,1,0,0,1,5,1,10,3,6,0,0,70,74.7,2,0,2,17,0,0,0,1,0,1045.8,0.0,149.4,28,42.857142857142854,23.54,2.7694117647058825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
102,6150.0,1,157,7,10,10,116.91,1,0,0,1,6,1,2,0,0,0,0,70,196.6,4,1,4,11,754,0,0,1,0,30866.2,196.6,786.4,628,4.45859872611465,11.690999999999999,10.628181818181817,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1080.0,1,12,4,11,4,83.77,1,1,0,1,5,2,0,0,15,1,1,80,112.6,3,0,3,11,0,0,0,1,0,1351.1999999999998,0.0,337.79999999999995,36,33.33333333333333,20.9425,7.615454545454545,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
104,1800.0,1,166,8,4,10,90.37,1,5,2,1,5,1,31,0,2,1,1,70,171.4,5,1,3,12,0,0,0,1,0,28452.4,171.4,857.0,498,4.819277108433735,9.037,7.530833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
105,1885.0,1,50,6,8,4,59.5,1,0,0,1,6,2,0,0,3,1,1,90,133.7,3,1,3,12,0,0,0,1,0,6684.999999999999,133.7,401.09999999999997,150,12.0,14.875,4.958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
106,520.0,1,16,4,12,6,42.3,1,2,1,0,5,2,6,3,3,0,0,70,72.9,3,0,1,17,0,0,0,0,1,1166.4,0.0,218.70000000000002,16,25.0,7.05,2.488235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
107,1300.0,1,41,6,4,2,78.3,1,0,0,1,6,1,48,0,1,0,0,80,86.4,3,0,2,18,0,0,0,0,1,3542.4,0.0,259.20000000000005,82,14.634146341463413,39.15,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,6228.0,1,301,6,6,6,172.0,1,0,0,1,6,2,6,1,0,1,0,90,264.9,8,1,4,10,1110,0,1,0,0,79734.9,264.9,2119.2,1204,1.9933554817275747,28.666666666666668,17.2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109,1140.0,1,51,4,2,3,82.46,1,2,0,1,5,2,6,5,2,0,0,70,103.9,4,0,2,15,0,0,0,0,1,5298.900000000001,0.0,415.6,102,7.8431372549019605,27.486666666666665,5.497333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,1220.0,1,45,4,4,2,101.19,1,2,0,0,5,2,14,2,4,1,0,70,90.0,3,0,2,18,31,0,0,1,0,4050.0,0.0,270.0,90,8.88888888888889,50.595,5.621666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2080.0,1,55,9,6,4,142.07,1,4,0,1,6,2,7,0,1,0,0,90,198.2,4,1,3,14,242,0,0,1,0,10901.0,198.2,792.8,165,16.363636363636363,35.5175,10.147857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112,2130.0,1,88,5,8,4,88.17,1,1,0,1,5,1,7,0,3,1,0,80,177.5,5,1,3,13,137,0,0,0,1,15620.0,177.5,887.5,264,5.681818181818182,22.0425,6.782307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
113,1730.0,1,57,6,7,5,117.46,1,1,0,1,5,1,0,4,4,0,0,90,142.2,5,1,3,14,0,0,0,0,1,8105.4,142.2,711.0,171,10.526315789473683,23.491999999999997,8.389999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
114,1790.0,1,68,6,7,9,91.5,1,0,0,0,6,1,12,0,0,0,0,90,134.9,4,0,3,15,108,0,0,0,1,9173.2,0.0,539.6,204,8.823529411764707,10.166666666666666,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115,1900.0,1,79,2,7,5,75.87,1,1,0,1,6,2,15,2,0,0,0,90,150.0,4,0,3,12,210,0,0,0,1,11850.0,0.0,600.0,237,2.5316455696202533,15.174000000000001,6.322500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116,550.0,1,16,2,11,7,111.4,1,0,1,0,5,2,45,0,0,1,0,70,108.6,3,0,3,11,0,0,0,1,0,1737.6,0.0,325.79999999999995,48,12.5,15.914285714285715,10.127272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
117,1774.0,1,72,6,7,8,111.16,1,3,0,1,5,1,13,0,0,0,0,80,135.6,4,1,3,12,0,0,1,0,0,9763.199999999999,135.6,542.4,216,8.333333333333332,13.895,9.263333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,3327.0,1,85,4,7,5,78.76,1,2,0,1,5,2,34,8,2,1,0,70,278.7,6,2,5,8,23,0,0,1,0,23689.5,557.4,1672.1999999999998,425,4.705882352941177,15.752,9.845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
119,2550.0,1,105,4,6,10,105.68,1,8,0,1,6,1,0,1,5,1,0,70,143.7,4,1,3,12,0,0,0,0,1,15088.499999999998,143.7,574.8,315,3.8095238095238098,10.568000000000001,8.806666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,550.0,1,16,4,12,10,44.36,1,0,0,0,5,1,0,0,0,0,0,80,79.6,3,0,1,16,0,0,0,1,0,1273.6,0.0,238.79999999999998,16,25.0,4.436,2.7725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
121,650.0,1,15,7,11,8,128.05,1,2,0,1,6,2,1,0,7,0,0,80,158.8,4,0,1,17,0,0,0,1,0,2382.0,0.0,635.2,15,46.666666666666664,16.00625,7.532352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
122,1837.5,1,12,1,12,3,53.2,1,1,0,1,6,1,22,0,5,0,0,90,87.5,3,0,2,17,0,0,0,0,1,1050.0,0.0,262.5,24,8.333333333333332,17.733333333333334,3.1294117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
123,3526.5,1,102,4,10,10,108.78,1,5,0,1,5,1,3,1,0,0,0,70,287.2,7,1,3,13,337,0,0,1,0,29294.399999999998,287.2,2010.3999999999999,306,3.9215686274509802,10.878,8.367692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124,4750.0,1,155,6,8,7,120.78,1,4,0,1,6,2,0,4,0,1,0,90,227.6,5,2,4,9,554,0,0,0,1,35278.0,455.2,1138.0,620,3.870967741935484,17.254285714285714,13.42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
125,1150.0,1,78,3,4,9,68.5,1,2,0,1,5,2,12,9,1,0,0,80,154.0,5,0,2,15,0,0,0,0,1,12012.0,0.0,770.0,156,3.8461538461538463,7.611111111111111,4.566666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
126,1299.0,1,39,2,5,7,61.2,1,0,0,1,6,2,36,0,5,0,0,70,177.4,6,2,3,13,0,0,0,1,0,6918.6,354.8,1064.4,117,5.128205128205128,8.742857142857144,4.707692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
127,3000.0,1,56,4,7,5,118.64,1,2,0,0,6,2,8,0,1,0,0,90,161.1,4,0,4,10,0,0,0,0,1,9021.6,0.0,644.4,224,7.142857142857142,23.728,11.864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
128,890.0,1,14,9,11,10,50.8,1,4,0,0,5,2,2,0,2,0,0,80,136.1,4,0,2,16,0,0,0,0,1,1905.3999999999999,0.0,544.4,28,64.28571428571429,5.08,3.175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
129,1979.0,1,55,3,7,2,179.71,1,1,0,1,5,2,2,0,3,1,0,70,172.4,5,1,3,15,359,0,0,0,1,9482.0,172.4,862.0,165,5.454545454545454,89.855,11.980666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
130,1255.0,1,32,6,7,9,57.73,1,1,1,0,5,2,2,8,4,1,1,90,90.2,4,0,2,15,75,0,0,1,0,2886.4,0.0,360.8,64,18.75,6.414444444444444,3.8486666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131,1662.5,1,14,1,11,4,112.15,1,2,0,1,6,2,14,3,3,1,0,80,169.9,5,0,3,13,0,0,1,0,0,2378.6,0.0,849.5,42,7.142857142857142,28.0375,8.626923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
132,1730.0,1,60,8,9,2,210.73999999999998,1,1,1,0,6,2,9,8,1,1,1,80,140.5,4,1,3,11,163,0,0,1,0,8430.0,140.5,562.0,180,13.333333333333334,105.36999999999999,19.158181818181816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133,1325.0,1,29,2,7,3,63.0,1,1,0,1,6,2,12,0,1,0,0,70,141.2,4,1,2,18,0,0,0,0,1,4094.7999999999997,141.2,564.8,58,6.896551724137931,21.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,1660.75,1,15,1,11,10,17.96,1,5,0,0,6,1,5,3,2,1,0,90,98.8,2,1,2,16,0,0,0,1,0,1482.0,98.8,197.6,30,6.666666666666667,1.796,1.1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
135,780.0,1,15,9,12,8,65.56,1,0,0,1,5,1,21,0,5,1,0,90,89.9,3,0,2,17,0,0,0,0,1,1348.5,0.0,269.70000000000005,30,60.0,8.195,3.856470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
136,1270.0,1,49,9,2,5,107.82,0,0,0,1,5,1,0,0,1,1,1,80,114.9,5,0,2,15,0,0,0,1,0,5630.1,0.0,574.5,98,18.367346938775512,21.564,7.188,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
137,2098.25,1,28,1,4,7,58.0,1,0,0,1,4,2,9,0,1,0,0,80,86.4,3,0,2,16,0,0,0,1,0,2419.2000000000003,0.0,259.20000000000005,56,3.571428571428571,8.285714285714286,3.625,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,3598.5,1,72,4,9,7,43.85,1,1,0,1,5,1,0,0,0,0,0,70,141.9,3,1,3,13,0,0,0,1,0,10216.800000000001,141.9,425.70000000000005,216,5.555555555555555,6.264285714285714,3.373076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
139,1550.0,1,75,6,5,10,100.5,1,0,0,1,5,2,2,9,3,0,0,80,99.0,3,0,3,14,0,0,0,1,0,7425.0,0.0,297.0,225,8.0,10.05,7.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140,1760.0,1,42,5,5,6,83.29,1,0,0,1,6,1,0,0,2,1,1,80,145.6,6,0,3,12,0,0,0,0,1,6115.2,0.0,873.5999999999999,126,11.904761904761903,13.881666666666668,6.940833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
141,3933.0,1,246,7,10,5,146.63,0,5,0,0,5,2,4,0,0,0,0,80,164.1,5,0,4,12,406,0,1,0,0,40368.6,0.0,820.5,984,2.8455284552845526,29.326,12.219166666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
142,1654.0,1,40,3,7,10,60.31,1,0,0,1,5,2,13,0,3,0,0,80,165.6,5,1,3,12,92,0,0,1,0,6624.0,165.6,828.0,120,7.5,6.031000000000001,5.025833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
143,1448.0,1,37,7,6,5,94.0,1,5,0,1,4,2,0,4,0,1,0,90,111.2,4,1,2,17,0,0,0,1,0,4114.400000000001,111.2,444.8,74,18.91891891891892,18.8,5.529411764705882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
144,1490.0,1,39,9,5,4,63.76,1,2,0,1,5,2,6,0,2,1,1,70,193.0,6,0,2,17,0,0,0,1,0,7527.0,0.0,1158.0,78,23.076923076923077,15.94,3.7505882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
145,1050.0,1,13,6,12,3,93.6,1,3,0,1,6,2,43,3,0,0,0,90,125.8,4,0,2,14,0,0,0,0,1,1635.3999999999999,0.0,503.2,26,46.15384615384615,31.2,6.685714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
146,1060.0,1,14,2,11,10,26.16,1,1,0,1,6,1,13,0,8,0,0,90,130.2,4,0,3,15,304,0,0,0,1,1822.7999999999997,0.0,520.8,42,14.285714285714285,2.616,1.744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
147,2482.5,1,165,8,8,1,89.55,1,1,0,0,5,2,1,6,6,1,1,80,206.0,6,1,3,14,298,0,0,0,1,33990.0,206.0,1236.0,495,4.848484848484849,89.55,6.396428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
148,2775.0,1,58,9,8,5,180.59,1,1,0,1,5,2,0,0,5,0,0,70,206.4,5,2,3,11,383,0,0,1,0,11971.2,412.8,1032.0,174,15.517241379310345,36.118,16.417272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
